items,items_img,set_win_rate,set_pick_rate,set_sample_size
蒐集者|三相之力|魔劍正宗|席利妲咒怨|精進之矛,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3161.webp,66.67,0.03,3
三相之力|魔劍正宗|精進之矛|嗜血者|水星彎刀,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/3139.webp,0.0,0.03,3
三相之力|魔劍正宗|殞落王者之劍|魔提斯深淵|席利妲咒怨,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3156.webp|https://cdn5.lolalytics.com/item64/6694.webp,0.0,0.03,3
魔劍正宗|三相之力|席利妲咒怨|殞落王者之劍|精進之矛,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3161.webp,66.67,0.03,3
三相之力|精進之矛|席利妲咒怨|蒐集者|魔劍正宗,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp,0.0,0.03,3
三相之力|魔劍正宗|席利妲咒怨|冰霜之心|精進之矛,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3110.webp|https://cdn5.lolalytics.com/item64/3161.webp,33.33,0.03,3
三相之力|魔劍正宗|席利妲咒怨|殞落王者之劍|魔提斯深淵,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3156.webp,0.0,0.03,3
三相之力|魔劍正宗|巨蛇鋒牙|席利妲咒怨|殞落王者之劍,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp,66.67,0.03,3
三相之力|魔劍正宗|席利妲咒怨|精進之矛|水星彎刀,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3139.webp,66.67,0.03,3
三相之力|魔劍正宗|席利妲咒怨|殞落王者之劍|蒐集者,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/6676.webp,33.33,0.03,3
三相之力|魔劍正宗|狂怒九頭蛇|席利妲咒怨|魔提斯深淵,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3074.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3156.webp,33.33,0.03,3
三相之力|魔劍正宗|精進之矛|殞落王者之劍|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/6695.webp,0.0,0.03,3
三相之力|精進之矛|魔劍正宗|席利妲咒怨|狂怒九頭蛇,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3074.webp,100.0,0.03,3
蒐集者|三相之力|魔劍正宗|席利妲咒怨|嗜血者,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3072.webp,66.67,0.03,3
三相之力|魔劍正宗|精進之矛|致死宣告|狂怒九頭蛇,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3033.webp|https://cdn5.lolalytics.com/item64/3074.webp,33.33,0.03,3
三相之力|精進之矛|魔劍正宗|殞落王者之劍|席利妲咒怨,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/6694.webp,33.33,0.03,3
魔劍正宗|三相之力|席利妲咒怨|精進之矛|魔提斯深淵,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3156.webp,66.67,0.03,3
三相之力|精進之矛|席利妲咒怨|殞落王者之劍|魔劍正宗,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3004.webp,33.33,0.03,3
三相之力|魔劍正宗|精進之矛|黑色切割者|殞落王者之劍,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3071.webp|https://cdn5.lolalytics.com/item64/3153.webp,66.67,0.03,3
三相之力|魔劍正宗|狂怒九頭蛇|精進之矛|席利妲咒怨,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3074.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/6694.webp,33.33,0.03,3
三相之力|魔劍正宗|精進之矛|水星彎刀|席利妲咒怨,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3139.webp|https://cdn5.lolalytics.com/item64/6694.webp,33.33,0.03,3
魔劍正宗|三相之力|精進之矛|致死宣告|殞落王者之劍,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3033.webp|https://cdn5.lolalytics.com/item64/3153.webp,0.0,0.03,3
三相之力|魔劍正宗|多明尼克的問候|殞落王者之劍|精進之矛,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3161.webp,50.0,0.02,2
|三相之力|魔劍正宗|精進之矛|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/6694.webp,50.0,0.02,2
三相之力|魔劍正宗|精進之矛|席利妲咒怨|鬼使彎刀,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/4004.webp,50.0,0.02,2
三相之力|魔劍正宗|精進之矛|席利妲咒怨|死亡之舞,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6333.webp,100.0,0.02,2
三相之力|魔劍正宗|席利妲咒怨|殞落王者之劍|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/6695.webp,50.0,0.02,2
三相之力|魔劍正宗|殞落王者之劍|席利妲咒怨|生化龐克鏈鋸之劍,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6609.webp,0.0,0.02,2
三相之力|魔劍正宗|電流旋風劍|席利妲咒怨|殞落王者之劍,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6699.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp,0.0,0.02,2
三相之力|魔劍正宗|精進之矛|席利妲咒怨|史提克彈簧刀,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3087.webp,50.0,0.02,2
三相之力|魔劍正宗|魔提斯深淵|嗜血者|殞落王者之劍,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3156.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/3153.webp,50.0,0.02,2
惡意|黯影之炎|雷霆風暴|死亡之帽|死墓之花,https://cdn5.lolalytics.com/item64/3118.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/3137.webp,100.0,0.02,2
三相之力|魔劍正宗|精進之矛|席利妲咒怨|瀆神九頭蛇,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6698.webp,50.0,0.02,2
三相之力|蒐集者|魔劍正宗|精進之矛|席利妲咒怨,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/6694.webp,50.0,0.02,2
三相之力|魔劍正宗|精進之矛|席利妲咒怨|不朽盾弓,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6673.webp,50.0,0.02,2
三相之力|魔劍正宗|魔提斯深淵|嗜血者|席利妲咒怨,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3156.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/6694.webp,50.0,0.02,2
三相之力|魔劍正宗|精進之矛|殞落王者之劍|蒐集者,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/6676.webp,100.0,0.02,2
三相之力|魔劍正宗|席利妲咒怨|精進之矛|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/6695.webp,0.0,0.02,2
魔劍正宗|三相之力|精進之矛|殞落王者之劍|席利妲咒怨,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/6694.webp,50.0,0.02,2
三相之力|殞落王者之劍|席利妲咒怨|魔劍正宗|精進之矛,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp,0.0,0.02,2
三相之力|魔劍正宗|冰霜之心|席利妲咒怨|精進之矛,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3110.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3161.webp,0.0,0.02,2
魔劍正宗|三相之力|席利妲咒怨|狂怒九頭蛇|魔提斯深淵,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3074.webp|https://cdn5.lolalytics.com/item64/3156.webp,50.0,0.02,2
|三相之力|魔劍正宗|席利妲咒怨|殞落王者之劍,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp,50.0,0.02,2
三相之力|魔劍正宗|席利妲咒怨|巨蛇鋒牙|嗜血者,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3072.webp,50.0,0.02,2
惡意|黯影之炎|死亡之帽|雷霆風暴|虛空之杖,https://cdn5.lolalytics.com/item64/3118.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/3135.webp,50.0,0.02,2
魔劍正宗|三相之力|魔提斯深淵|精進之矛|席利妲咒怨,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3156.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/6694.webp,50.0,0.02,2
三相之力|魔劍正宗|席利妲咒怨|魔提斯深淵|精進之矛,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3156.webp|https://cdn5.lolalytics.com/item64/3161.webp,50.0,0.02,2
三相之力|魔劍正宗|精進之矛|嗜血者|致死宣告,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/3033.webp,50.0,0.02,2
三相之力|魔劍正宗|蒐集者|席利妲咒怨|魔提斯深淵,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3156.webp,50.0,0.02,2
三相之力|魔劍正宗|魔提斯深淵|嗜血者|精進之矛,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3156.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/3161.webp,0.0,0.02,2
三相之力|魔劍正宗|席利妲咒怨|殞落王者之劍|海妖殺手,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/6672.webp,0.0,0.02,2
三相之力|魔劍正宗|席利妲咒怨|狂怒九頭蛇|生化龐克鏈鋸之劍,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3074.webp|https://cdn5.lolalytics.com/item64/6609.webp,100.0,0.02,2
三相之力|魔劍正宗|精進之矛|嗜血者|千變萬化之賈克修,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/6665.webp,0.0,0.02,2
魔劍正宗|三相之力|狂怒九頭蛇|席利妲咒怨|精進之矛,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3074.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3161.webp,50.0,0.02,2
三相之力|精進之矛|魔劍正宗|蒐集者|殞落王者之劍,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3153.webp,50.0,0.02,2
魔劍正宗|三相之力|精進之矛|席利妲咒怨|水星彎刀,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3139.webp,0.0,0.02,2
魔劍正宗|三相之力|嗜血者|精進之矛|席利妲咒怨,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/6694.webp,50.0,0.02,2
三相之力|魔劍正宗|席利妲咒怨|巨蛇鋒牙|精進之矛,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3161.webp,50.0,0.02,2
三相之力|魔劍正宗|席利妲咒怨|蒐集者|殞落王者之劍,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3153.webp,50.0,0.02,2
三相之力|魔劍正宗|狂怒九頭蛇|精進之矛|魔提斯深淵,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3074.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3156.webp,50.0,0.02,2
三相之力|魔劍正宗|殞落王者之劍|精進之矛|致死宣告,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3033.webp,50.0,0.02,2
三相之力|魔劍正宗|席利妲咒怨|嗜血者|魔提斯深淵,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/3156.webp,100.0,0.02,2
三相之力|魔劍正宗|冰霜之心|席利妲咒怨|殞落王者之劍,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3110.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp,50.0,0.02,2
三相之力|魔劍正宗|巨蛇鋒牙|精進之矛|席利妲咒怨,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/6694.webp,0.0,0.02,2
三相之力|魔劍正宗|魔提斯深淵|精進之矛|凱尼克欺瞞者,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3156.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/2504.webp,100.0,0.02,2
三相之力|席利妲咒怨|魔劍正宗|殞落王者之劍|蒐集者,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/6676.webp,50.0,0.02,2
三相之力|魔劍正宗|殞落王者之劍|席利妲咒怨|蒐集者,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6676.webp,50.0,0.02,2
|魔劍正宗|三相之力|席利妲咒怨|精進之矛,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3161.webp,50.0,0.02,2
三相之力|魔劍正宗|精進之矛|蒐集者|魔提斯深淵,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3156.webp,0.0,0.02,2
魔劍正宗|寒冰霸拳|精進之矛|蒐集者|殞落王者之劍,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6662.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3153.webp,0.0,0.02,2
三相之力|精進之矛|魔劍正宗|席利妲咒怨|魔提斯深淵,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3156.webp,50.0,0.02,2
三相之力|魔劍正宗|狂怒九頭蛇|席利妲咒怨|蒐集者,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3074.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6676.webp,100.0,0.02,2
三相之力|魔劍正宗|精進之矛|多明尼克的問候|嗜血者,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3072.webp,50.0,0.02,2
三相之力|魔劍正宗|席利妲咒怨|精進之矛|夜色緣界,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3814.webp,0.0,0.02,2
三相之力|魔劍正宗|嗜血者|席利妲咒怨|殞落王者之劍,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp,50.0,0.02,2
蒐集者|魔劍正宗|三相之力|席利妲咒怨|嗜血者,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3072.webp,100.0,0.02,2
三相之力|魔劍正宗|殞落王者之劍|嗜血者|精進之矛,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/3161.webp,0.0,0.02,2
三相之力|魔劍正宗|席利妲咒怨|狂怒九頭蛇|精進之矛,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3074.webp|https://cdn5.lolalytics.com/item64/3161.webp,50.0,0.02,2
三相之力|魔劍正宗|精進之矛|嗜血者|冰霜之心,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/3110.webp,50.0,0.02,2
三相之力|魔劍正宗|精進之矛|巨蛇鋒牙|席利妲咒怨,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6694.webp,50.0,0.02,2
三相之力|魔劍正宗|精進之矛|嗜血者|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/6695.webp,100.0,0.02,2
三相之力|魔劍正宗|致死宣告|精進之矛|狂怒九頭蛇,https://cdn5.lolalytics.com/item64/3078.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3033.webp|https://cdn5.lolalytics.com/item64/3161.webp|https://cdn5.lolalytics.com/item64/3074.webp,50.0,0.02,2
盧登之伴|巫妖之禍|黯影之炎|死亡之帽|虛空之杖,https://cdn5.lolalytics.com/item64/6655.webp|https://cdn5.lolalytics.com/item64/3100.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/3135.webp,50.0,0.02,2
