source_file,window,source_tag,source_mode,source_tier,source_champion,champion,champion_slug,games,winrate,pickrate,item_id1,item_id2,item_id3,item_id4,item_id5,item_en1,item_en2,item_en3,item_en4,item_en5,item_zh1,item_zh2,item_zh3,item_zh4,item_zh5
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,0.0,0.03,223078,323004,226694,223074,223153,Trinity Force,Manamune,Serylda's Grudge,Ravenous Hydra,Blade of The Ruined King,三相之力,魔劍正宗,席利妲咒怨,狂怒九頭蛇,殞落王者之劍
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,66.67,0.03,223078,323004,226694,223074,223161,Trinity Force,Manamune,Serylda's Grudge,Ravenous Hydra,Spear of Shojin,三相之力,魔劍正宗,席利妲咒怨,狂怒九頭蛇,精進之矛
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,66.67,0.03,223078,323004,223156,223161,223072,Trinity Force,Manamune,Maw of Malmortius,Spear of Shojin,Bloodthirster,三相之力,魔劍正宗,魔提斯深淵,精進之矛,嗜血者
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,100.0,0.03,223078,223161,323004,226694,223074,Trinity Force,Spear of Shojin,Manamune,Serylda's Grudge,Ravenous Hydra,三相之力,精進之矛,魔劍正宗,席利妲咒怨,狂怒九頭蛇
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,66.67,0.03,223078,323004,223161,223072,226695,Trinity Force,Manamune,Spear of Shojin,Bloodthirster,Serpent's Fang,三相之力,魔劍正宗,精進之矛,嗜血者,巨蛇鋒牙
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,33.33,0.03,223078,223161,323004,223072,226694,Trinity Force,Spear of Shojin,Manamune,Bloodthirster,Serylda's Grudge,三相之力,精進之矛,魔劍正宗,嗜血者,席利妲咒怨
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,33.33,0.03,223078,323004,223161,223036,223153,Trinity Force,Manamune,Spear of Shojin,Lord Dominik's Regards,Blade of The Ruined King,三相之力,魔劍正宗,精進之矛,多明尼克的問候,殞落王者之劍
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,33.33,0.03,223078,323004,223074,223161,226694,Trinity Force,Manamune,Ravenous Hydra,Spear of Shojin,Serylda's Grudge,三相之力,魔劍正宗,狂怒九頭蛇,精進之矛,席利妲咒怨
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,66.67,0.03,223078,323004,226695,226694,223153,Trinity Force,Manamune,Serpent's Fang,Serylda's Grudge,Blade of The Ruined King,三相之力,魔劍正宗,巨蛇鋒牙,席利妲咒怨,殞落王者之劍
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,33.33,0.03,223078,323004,226694,223156,223161,Trinity Force,Manamune,Serylda's Grudge,Maw of Malmortius,Spear of Shojin,三相之力,魔劍正宗,席利妲咒怨,魔提斯深淵,精進之矛
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,0.0,0.03,223078,323004,223161,223033,223072,Trinity Force,Manamune,Spear of Shojin,Mortal Reminder,Bloodthirster,三相之力,魔劍正宗,精進之矛,致死宣告,嗜血者
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,66.67,0.03,223078,323004,226694,223072,223153,Trinity Force,Manamune,Serylda's Grudge,Bloodthirster,Blade of The Ruined King,三相之力,魔劍正宗,席利妲咒怨,嗜血者,殞落王者之劍
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,100.0,0.03,223078,323004,223161,226699,226694,Trinity Force,Manamune,Spear of Shojin,Voltaic Cyclosword,Serylda's Grudge,三相之力,魔劍正宗,精進之矛,電流旋風劍,席利妲咒怨
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,33.33,0.03,323004,223078,223153,223161,226694,Manamune,Trinity Force,Blade of The Ruined King,Spear of Shojin,Serylda's Grudge,魔劍正宗,三相之力,殞落王者之劍,精進之矛,席利妲咒怨
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,33.33,0.03,223078,323004,223153,223033,223161,Trinity Force,Manamune,Blade of The Ruined King,Mortal Reminder,Spear of Shojin,三相之力,魔劍正宗,殞落王者之劍,致死宣告,精進之矛
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,66.67,0.03,223078,323004,226694,223156,223072,Trinity Force,Manamune,Serylda's Grudge,Maw of Malmortius,Bloodthirster,三相之力,魔劍正宗,席利妲咒怨,魔提斯深淵,嗜血者
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,0.0,0.03,323004,223078,223161,223033,223153,Manamune,Trinity Force,Spear of Shojin,Mortal Reminder,Blade of The Ruined King,魔劍正宗,三相之力,精進之矛,致死宣告,殞落王者之劍
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,66.67,0.03,223078,323004,226694,223161,223139,Trinity Force,Manamune,Serylda's Grudge,Spear of Shojin,Mercurial Scimitar,三相之力,魔劍正宗,席利妲咒怨,精進之矛,水星彎刀
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,33.33,0.03,223078,323004,223161,226694,6675,Trinity Force,Manamune,Spear of Shojin,Serylda's Grudge,Navori Flickerblade,三相之力,魔劍正宗,精進之矛,席利妲咒怨,那歐閃刃
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,33.33,0.03,223078,323004,223161,223072,223139,Trinity Force,Manamune,Spear of Shojin,Bloodthirster,Mercurial Scimitar,三相之力,魔劍正宗,精進之矛,嗜血者,水星彎刀
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,33.33,0.03,223078,323004,223156,223161,226694,Trinity Force,Manamune,Maw of Malmortius,Spear of Shojin,Serylda's Grudge,三相之力,魔劍正宗,魔提斯深淵,精進之矛,席利妲咒怨
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,3,66.67,0.03,223078,323004,226694,223072,223074,Trinity Force,Manamune,Serylda's Grudge,Bloodthirster,Ravenous Hydra,三相之力,魔劍正宗,席利妲咒怨,嗜血者,狂怒九頭蛇
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,223078,323004,223074,223161,223156,Trinity Force,Manamune,Ravenous Hydra,Spear of Shojin,Maw of Malmortius,三相之力,魔劍正宗,狂怒九頭蛇,精進之矛,魔提斯深淵
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,323004,223078,223161,226694,226699,Manamune,Trinity Force,Spear of Shojin,Serylda's Grudge,Voltaic Cyclosword,魔劍正宗,三相之力,精進之矛,席利妲咒怨,電流旋風劍
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,0.0,0.02,323004,223078,223153,223033,223072,Manamune,Trinity Force,Blade of The Ruined King,Mortal Reminder,Bloodthirster,魔劍正宗,三相之力,殞落王者之劍,致死宣告,嗜血者
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,223078,323004,226694,223072,223156,Trinity Force,Manamune,Serylda's Grudge,Bloodthirster,Maw of Malmortius,三相之力,魔劍正宗,席利妲咒怨,嗜血者,魔提斯深淵
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,223078,323004,226694,667666,223161,Trinity Force,Manamune,Serylda's Grudge,The Collector,Spear of Shojin,三相之力,魔劍正宗,席利妲咒怨,蒐集者,精進之矛
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,0.0,0.02,223078,323004,223161,223153,226695,Trinity Force,Manamune,Spear of Shojin,Blade of The Ruined King,Serpent's Fang,三相之力,魔劍正宗,精進之矛,殞落王者之劍,巨蛇鋒牙
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,323004,223078,226694,223153,223161,Manamune,Trinity Force,Serylda's Grudge,Blade of The Ruined King,Spear of Shojin,魔劍正宗,三相之力,席利妲咒怨,殞落王者之劍,精進之矛
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,0.0,0.02,223078,323004,223161,223074,223153,Trinity Force,Manamune,Spear of Shojin,Ravenous Hydra,Blade of The Ruined King,三相之力,魔劍正宗,精進之矛,狂怒九頭蛇,殞落王者之劍
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,223078,323004,223156,223161,222504,Trinity Force,Manamune,Maw of Malmortius,Spear of Shojin,Kaenic Rookern,三相之力,魔劍正宗,魔提斯深淵,精進之矛,凱尼克欺瞞者
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,223078,323004,223036,223161,223153,Trinity Force,Manamune,Lord Dominik's Regards,Spear of Shojin,Blade of The Ruined King,三相之力,魔劍正宗,多明尼克的問候,精進之矛,殞落王者之劍
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,223078,323004,226699,226694,223072,Trinity Force,Manamune,Voltaic Cyclosword,Serylda's Grudge,Bloodthirster,三相之力,魔劍正宗,電流旋風劍,席利妲咒怨,嗜血者
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,223078,226694,323004,223153,667666,Trinity Force,Serylda's Grudge,Manamune,Blade of The Ruined King,The Collector,三相之力,席利妲咒怨,魔劍正宗,殞落王者之劍,蒐集者
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,323004,223078,226699,226694,223161,Manamune,Trinity Force,Voltaic Cyclosword,Serylda's Grudge,Spear of Shojin,魔劍正宗,三相之力,電流旋風劍,席利妲咒怨,精進之矛
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,323004,223078,223074,226694,223161,Manamune,Trinity Force,Ravenous Hydra,Serylda's Grudge,Spear of Shojin,魔劍正宗,三相之力,狂怒九頭蛇,席利妲咒怨,精進之矛
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,126697,323004,223078,226694,223161,Hubris,Manamune,Trinity Force,Serylda's Grudge,Spear of Shojin,傲慢,魔劍正宗,三相之力,席利妲咒怨,精進之矛
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,0.0,0.02,223078,323004,223161,667666,223156,Trinity Force,Manamune,Spear of Shojin,The Collector,Maw of Malmortius,三相之力,魔劍正宗,精進之矛,蒐集者,魔提斯深淵
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,0.0,0.02,323004,226662,223161,667666,223153,Manamune,Iceborn Gauntlet,Spear of Shojin,The Collector,Blade of The Ruined King,魔劍正宗,寒冰霸拳,精進之矛,蒐集者,殞落王者之劍
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,223078,126697,323004,223161,226694,Trinity Force,Hubris,Manamune,Spear of Shojin,Serylda's Grudge,三相之力,傲慢,魔劍正宗,精進之矛,席利妲咒怨
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,0.0,0.02,223078,323004,223161,223036,323110,Trinity Force,Manamune,Spear of Shojin,Lord Dominik's Regards,Frozen Heart,三相之力,魔劍正宗,精進之矛,多明尼克的問候,冰霜之心
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,323004,223078,223072,226694,223161,Manamune,Trinity Force,Bloodthirster,Serylda's Grudge,Spear of Shojin,魔劍正宗,三相之力,嗜血者,席利妲咒怨,精進之矛
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,223078,223161,323004,226694,223072,Trinity Force,Spear of Shojin,Manamune,Serylda's Grudge,Bloodthirster,三相之力,精進之矛,魔劍正宗,席利妲咒怨,嗜血者
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,223078,323004,223074,226694,667666,Trinity Force,Manamune,Ravenous Hydra,Serylda's Grudge,The Collector,三相之力,魔劍正宗,狂怒九頭蛇,席利妲咒怨,蒐集者
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,223078,223153,226694,223161,226695,Trinity Force,Blade of The Ruined King,Serylda's Grudge,Spear of Shojin,Serpent's Fang,三相之力,殞落王者之劍,席利妲咒怨,精進之矛,巨蛇鋒牙
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,223078,323004,223072,226694,223153,Trinity Force,Manamune,Bloodthirster,Serylda's Grudge,Blade of The Ruined King,三相之力,魔劍正宗,嗜血者,席利妲咒怨,殞落王者之劍
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,0.0,0.02,223118,224628,224645,223089,223135,Malignance,Horizon Focus,Shadowflame,Rabadon's Deathcap,Void Staff,惡意,視界專注,黯影之炎,死亡之帽,虛空之杖
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,323004,223078,223072,223161,226694,Manamune,Trinity Force,Bloodthirster,Spear of Shojin,Serylda's Grudge,魔劍正宗,三相之力,嗜血者,精進之矛,席利妲咒怨
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,667666,323004,223078,226694,223072,The Collector,Manamune,Trinity Force,Serylda's Grudge,Bloodthirster,蒐集者,魔劍正宗,三相之力,席利妲咒怨,嗜血者
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,0.0,0.02,223078,323004,223153,223072,223161,Trinity Force,Manamune,Blade of The Ruined King,Bloodthirster,Spear of Shojin,三相之力,魔劍正宗,殞落王者之劍,嗜血者,精進之矛
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,0.0,0.02,223078,323004,223161,226694,226698,Trinity Force,Manamune,Spear of Shojin,Serylda's Grudge,Profane Hydra,三相之力,魔劍正宗,精進之矛,席利妲咒怨,瀆神九頭蛇
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,223078,323004,223161,223072,323110,Trinity Force,Manamune,Spear of Shojin,Bloodthirster,Frozen Heart,三相之力,魔劍正宗,精進之矛,嗜血者,冰霜之心
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,223078,323004,226694,223153,667666,Trinity Force,Manamune,Serylda's Grudge,Blade of The Ruined King,The Collector,三相之力,魔劍正宗,席利妲咒怨,殞落王者之劍,蒐集者
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,223078,323004,223156,223153,226694,Trinity Force,Manamune,Maw of Malmortius,Blade of The Ruined King,Serylda's Grudge,三相之力,魔劍正宗,魔提斯深淵,殞落王者之劍,席利妲咒怨
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,223078,323004,223161,223156,223153,Trinity Force,Manamune,Spear of Shojin,Maw of Malmortius,Blade of The Ruined King,三相之力,魔劍正宗,精進之矛,魔提斯深淵,殞落王者之劍
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,323004,223100,224628,223089,224645,Manamune,Lich Bane,Horizon Focus,Rabadon's Deathcap,Shadowflame,魔劍正宗,巫妖之禍,視界專注,死亡之帽,黯影之炎
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,0.0,0.02,223078,323004,223161,223153,223036,Trinity Force,Manamune,Spear of Shojin,Blade of The Ruined King,Lord Dominik's Regards,三相之力,魔劍正宗,精進之矛,殞落王者之劍,多明尼克的問候
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,223118,223100,224645,223089,223135,Malignance,Lich Bane,Shadowflame,Rabadon's Deathcap,Void Staff,惡意,巫妖之禍,黯影之炎,死亡之帽,虛空之杖
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,223078,323004,223161,223072,223033,Trinity Force,Manamune,Spear of Shojin,Bloodthirster,Mortal Reminder,三相之力,魔劍正宗,精進之矛,嗜血者,致死宣告
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,0.0,0.02,223078,323004,226699,226694,223153,Trinity Force,Manamune,Voltaic Cyclosword,Serylda's Grudge,Blade of The Ruined King,三相之力,魔劍正宗,電流旋風劍,席利妲咒怨,殞落王者之劍
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,223078,323004,223161,226694,226610,Trinity Force,Manamune,Spear of Shojin,Serylda's Grudge,Sundered Sky,三相之力,魔劍正宗,精進之矛,席利妲咒怨,突破天際
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,667666,223078,323004,226694,223072,The Collector,Trinity Force,Manamune,Serylda's Grudge,Bloodthirster,蒐集者,三相之力,魔劍正宗,席利妲咒怨,嗜血者
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,223078,323004,223074,226694,223156,Trinity Force,Manamune,Ravenous Hydra,Serylda's Grudge,Maw of Malmortius,三相之力,魔劍正宗,狂怒九頭蛇,席利妲咒怨,魔提斯深淵
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,223078,323004,223033,223161,223074,Trinity Force,Manamune,Mortal Reminder,Spear of Shojin,Ravenous Hydra,三相之力,魔劍正宗,致死宣告,精進之矛,狂怒九頭蛇
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,0.0,0.02,223078,323004,223156,223161,223153,Trinity Force,Manamune,Maw of Malmortius,Spear of Shojin,Blade of The Ruined King,三相之力,魔劍正宗,魔提斯深淵,精進之矛,殞落王者之劍
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,223078,323004,223156,223072,226694,Trinity Force,Manamune,Maw of Malmortius,Bloodthirster,Serylda's Grudge,三相之力,魔劍正宗,魔提斯深淵,嗜血者,席利妲咒怨
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,226655,223100,224645,223089,223135,Luden's Companion,Lich Bane,Shadowflame,Rabadon's Deathcap,Void Staff,盧登之伴,巫妖之禍,黯影之炎,死亡之帽,虛空之杖
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,0.0,0.02,223078,323004,226694,223153,323110,Trinity Force,Manamune,Serylda's Grudge,Blade of The Ruined King,Frozen Heart,三相之力,魔劍正宗,席利妲咒怨,殞落王者之劍,冰霜之心
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,223078,323004,223161,226694,226699,Trinity Force,Manamune,Spear of Shojin,Serylda's Grudge,Voltaic Cyclosword,三相之力,魔劍正宗,精進之矛,席利妲咒怨,電流旋風劍
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,223078,323004,223161,667666,323110,Trinity Force,Manamune,Spear of Shojin,The Collector,Frozen Heart,三相之力,魔劍正宗,精進之矛,蒐集者,冰霜之心
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,323004,223078,223161,223072,226694,Manamune,Trinity Force,Spear of Shojin,Bloodthirster,Serylda's Grudge,魔劍正宗,三相之力,精進之矛,嗜血者,席利妲咒怨
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,223078,323004,223072,223156,226694,Trinity Force,Manamune,Bloodthirster,Maw of Malmortius,Serylda's Grudge,三相之力,魔劍正宗,嗜血者,魔提斯深淵,席利妲咒怨
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,223078,323004,223153,223036,223161,Trinity Force,Manamune,Blade of The Ruined King,Lord Dominik's Regards,Spear of Shojin,三相之力,魔劍正宗,殞落王者之劍,多明尼克的問候,精進之矛
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,323004,667666,223078,226694,223153,Manamune,The Collector,Trinity Force,Serylda's Grudge,Blade of The Ruined King,魔劍正宗,蒐集者,三相之力,席利妲咒怨,殞落王者之劍
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,223078,323004,223161,226694,226665,Trinity Force,Manamune,Spear of Shojin,Serylda's Grudge,"Jak'Sho, The Protean",三相之力,魔劍正宗,精進之矛,席利妲咒怨,千變萬化之賈克修
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,223078,226694,323004,223161,223153,Trinity Force,Serylda's Grudge,Manamune,Spear of Shojin,Blade of The Ruined King,三相之力,席利妲咒怨,魔劍正宗,精進之矛,殞落王者之劍
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,126697,223078,323004,223161,223072,Hubris,Trinity Force,Manamune,Spear of Shojin,Bloodthirster,傲慢,三相之力,魔劍正宗,精進之矛,嗜血者
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,0.0,0.02,323004,223078,223161,226694,226609,Manamune,Trinity Force,Spear of Shojin,Serylda's Grudge,Chempunk Chainsword,魔劍正宗,三相之力,精進之矛,席利妲咒怨,生化龐克鏈鋸之劍
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,323004,223078,223153,226694,667666,Manamune,Trinity Force,Blade of The Ruined King,Serylda's Grudge,The Collector,魔劍正宗,三相之力,殞落王者之劍,席利妲咒怨,蒐集者
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,223078,323004,226695,226694,223072,Trinity Force,Manamune,Serpent's Fang,Serylda's Grudge,Bloodthirster,三相之力,魔劍正宗,巨蛇鋒牙,席利妲咒怨,嗜血者
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,50.0,0.02,126697,323004,223078,226694,223153,Hubris,Manamune,Trinity Force,Serylda's Grudge,Blade of The Ruined King,傲慢,魔劍正宗,三相之力,席利妲咒怨,殞落王者之劍
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,0.0,0.02,223078,323004,223074,223156,226694,Trinity Force,Manamune,Ravenous Hydra,Maw of Malmortius,Serylda's Grudge,三相之力,魔劍正宗,狂怒九頭蛇,魔提斯深淵,席利妲咒怨
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,223078,323004,226694,223153,226695,Trinity Force,Manamune,Serylda's Grudge,Blade of The Ruined King,Serpent's Fang,三相之力,魔劍正宗,席利妲咒怨,殞落王者之劍,巨蛇鋒牙
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,223078,323004,223161,667666,226695,Trinity Force,Manamune,Spear of Shojin,The Collector,Serpent's Fang,三相之力,魔劍正宗,精進之矛,蒐集者,巨蛇鋒牙
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,223078,323004,223156,226694,222504,Trinity Force,Manamune,Maw of Malmortius,Serylda's Grudge,Kaenic Rookern,三相之力,魔劍正宗,魔提斯深淵,席利妲咒怨,凱尼克欺瞞者
ezreal_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,ezreal,ezreal,ezreal,2,100.0,0.02,223078,323004,226694,226695,223072,Trinity Force,Manamune,Serylda's Grudge,Serpent's Fang,Bloodthirster,三相之力,魔劍正宗,席利妲咒怨,巨蛇鋒牙,嗜血者
